ipv4_address,user_agent,datetime
53.137.42.171,Opera/9.79.(X11; Linux x86_64; ru-UA) Presto/2.9.165 Version/10.00,2022-03-12 14:20:00
34.146.16.230,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),2022-03-23 08:04:43
39.65.128.197,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),2022-03-05 01:12:45
51.0.4.214,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1),2022-03-02 17:50:22
30.132.21.236,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sk-SK) AppleWebKit/534.43.1 (KHTML; like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.43.1,2022-02-28 14:33:26
82.140.16.51,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ja-JP) AppleWebKit/534.43.3 (KHTML; like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.43.3,2022-03-04 19:40:04
214.203.21.149,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0 rv:6.0; mk-MK) AppleWebKit/533.36.7 (KHTML; like Gecko) Version/4.1 Safari/533.36.7,2022-03-08 00:33:07
134.186.107.42,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0 rv:6.0; tcy-IN) AppleWebKit/531.24.5 (KHTML; like Gecko) Version/5.0.1 Safari/531.24.5,2022-03-06 09:25:58
60.217.133.66,Opera/9.68.(Windows 95; vi-VN) Presto/2.9.162 Version/11.00,2022-03-04 19:33:23
206.182.177.247,Mozilla/5.0 (Windows NT 4.0) AppleWebKit/532.1 (KHTML; like Gecko) Chrome/30.0.825.0 Safari/532.1,2022-03-26 11:37:49
77.68.106.227,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ik-CA) AppleWebKit/531.35.1 (KHTML; like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.35.1,2022-03-03 13:43:57
217.17.4.104,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:6.0; ss-ZA) AppleWebKit/532.45.1 (KHTML; like Gecko) Version/5.0 Safari/532.45.1,2022-03-15 16:37:29
105.168.240.97,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),2022-03-04 05:17:18
188.12.225.59,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1),2022-03-01 16:22:37
196.104.203.53,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/17.0.868.0 Safari/531.1,2022-03-11 13:58:08
202.112.89.192,Opera/8.32.(X11; Linux x86_64; ga-IE) Presto/2.9.179 Version/11.00,2022-03-13 23:10:17
197.137.34.37,Opera/9.16.(X11; Linux i686; ks-IN) Presto/2.9.187 Version/12.00,2022-03-19 13:22:25
51.48.146.103,Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.2 (KHTML; like Gecko) FxiOS/17.9j0130.0 Mobile/20D389 Safari/536.2,2022-02-28 11:29:01
29.143.183.116,Opera/8.34.(Windows NT 5.1; ig-NG) Presto/2.9.175 Version/11.00,2022-03-09 22:47:56
89.200.118.26,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML; like Gecko) Chrome/18.0.889.0 Safari/531.2,2022-03-21 01:23:35
201.231.182.123,Opera/9.64.(X11; Linux i686; as-IN) Presto/2.9.180 Version/10.00,2022-03-16 04:04:05
4.48.83.198,Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.34.5 (KHTML; like Gecko) Version/5.1 Safari/535.34.5,2022-03-07 14:42:21
194.159.104.102,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0),2022-03-16 14:32:38
164.239.244.176,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),2022-02-28 02:02:09
57.93.181.102,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gez-ER) AppleWebKit/534.33.3 (KHTML; like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.33.3,2022-03-18 04:16:18
71.91.17.123,Mozilla/5.0 (Windows NT 6.2; mni-IN; rv:1.9.1.20) Gecko/2018-09-09 03:31:26 Firefox/3.6.6,2022-03-24 22:28:40
107.88.253.3,Opera/9.60.(Windows 98; Win 9x 4.90; st-ZA) Presto/2.9.161 Version/11.00,2022-03-27 10:26:43
73.126.7.140,Mozilla/5.0 (Windows 95) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/56.0.807.0 Safari/531.1,2022-03-22 09:48:00
86.90.173.17,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2010-08-02 21:53:56 Firefox/3.8,2022-03-24 00:42:22
193.208.164.188,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),2022-02-27 20:21:13
172.61.10.58,Opera/8.41.(Windows NT 6.1; ro-RO) Presto/2.9.169 Version/12.00,2022-03-12 17:31:20
109.57.89.73,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),2022-03-05 13:43:38
196.216.196.254,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.31.7 (KHTML; like Gecko) Version/5.0 Safari/534.31.7,2022-02-28 22:11:09
211.124.208.0,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3 rv:5.0; om-KE) AppleWebKit/534.2.6 (KHTML; like Gecko) Version/4.0.3 Safari/534.2.6,2022-03-16 11:31:22
223.119.7.9,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.14.2 (KHTML; like Gecko) Version/5.0.1 Safari/534.14.2,2022-03-25 08:16:20
213.13.177.156,Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/533.2 (KHTML; like Gecko) Chrome/46.0.869.0 Safari/533.2,2022-03-23 22:20:07
195.219.244.110,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0),2022-03-25 09:29:11
17.138.143.31,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1),2022-02-28 06:13:16
48.253.248.24,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bem-ZM) AppleWebKit/535.43.7 (KHTML; like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.43.7,2022-03-13 18:24:42
23.118.197.187,Opera/8.97.(Windows NT 6.2; yue-HK) Presto/2.9.163 Version/11.00,2022-03-01 10:54:15
210.122.104.69,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML; like Gecko) Chrome/24.0.828.0 Safari/532.2,2022-03-17 18:18:01
16.181.250.64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3 rv:3.0; ku-TR) AppleWebKit/532.1.1 (KHTML; like Gecko) Version/4.0 Safari/532.1.1,2022-03-08 22:47:30
179.65.80.97,Mozilla/5.0 (Android 4.4.3; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,2022-03-10 22:19:06
209.169.98.211,Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML; like Gecko) Chrome/29.0.813.0 Safari/536.1,2022-03-04 07:21:23
78.59.148.197,Opera/9.54.(Windows NT 5.1; mk-MK) Presto/2.9.171 Version/11.00,2022-03-07 12:00:16
167.36.237.228,Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.0 (KHTML; like Gecko) Chrome/58.0.851.0 Safari/532.0,2022-03-20 12:28:29
70.46.16.223,Opera/8.34.(X11; Linux x86_64; pap-AN) Presto/2.9.172 Version/12.00,2022-03-17 03:55:43
142.2.196.111,Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML; like Gecko) CriOS/40.0.871.0 Mobile/90S646 Safari/531.2,2022-03-27 02:18:11
175.219.1.41,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8 rv:3.0; tr-TR) AppleWebKit/534.18.4 (KHTML; like Gecko) Version/4.1 Safari/534.18.4,2022-03-13 03:43:54
45.94.158.181,Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML; like Gecko) FxiOS/9.3r1029.0 Mobile/28S304 Safari/535.2,2022-03-06 02:49:07
134.145.44.41,Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.24.5 (KHTML; like Gecko) Version/5.0 Safari/532.24.5,2022-03-28 16:20:13
101.102.7.155,Opera/9.49.(X11; Linux i686; lg-UG) Presto/2.9.173 Version/10.00,2022-03-13 08:53:34
140.134.177.218,Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML; like Gecko) Chrome/48.0.830.0 Safari/536.1,2022-03-12 15:24:02
180.13.180.83,Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML; like Gecko) Chrome/41.0.895.0 Safari/536.1,2022-03-16 22:35:45
152.186.42.88,Opera/8.69.(Windows 98; nds-DE) Presto/2.9.190 Version/12.00,2022-03-12 12:34:03
190.100.139.71,Mozilla/5.0 (Android 4.2.1; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,2022-03-16 22:37:40
138.59.7.142,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.0),2022-03-08 18:20:54
213.117.240.185,Mozilla/5.0 (Windows NT 4.0; fil-PH; rv:1.9.1.20) Gecko/2013-12-16 10:55:43 Firefox/3.6.19,2022-03-21 12:36:19
188.123.216.106,Mozilla/5.0 (Android 5.0; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,2022-03-10 14:42:06
191.192.126.121,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3 rv:2.0; bo-IN) AppleWebKit/535.24.4 (KHTML; like Gecko) Version/5.0 Safari/535.24.4,2022-03-22 22:52:43
141.176.164.4,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),2022-03-25 02:12:43
64.121.33.155,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_7; rv:1.9.5.20) Gecko/2010-04-19 10:57:49 Firefox/3.8,2022-03-05 01:58:03
23.108.232.112,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3; rv:1.9.2.20) Gecko/2010-06-26 15:31:20 Firefox/3.6.9,2022-03-26 08:26:38
29.27.254.175,Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/533.2 (KHTML; like Gecko) Chrome/13.0.870.0 Safari/533.2,2022-03-22 23:56:58
182.139.79.73,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6) AppleWebKit/532.1 (KHTML; like Gecko) Chrome/39.0.870.0 Safari/532.1,2022-03-18 14:19:36
125.196.66.239,Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.9.1 (KHTML; like Gecko) Version/5.1 Safari/535.9.1,2022-03-20 13:24:26
196.151.2.197,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6; rv:1.9.2.20) Gecko/2011-11-08 16:35:20 Firefox/3.6.3,2022-03-18 01:09:52
97.148.141.161,Mozilla/5.0 (Windows NT 6.1; kk-KZ; rv:1.9.2.20) Gecko/2019-12-17 05:05:41 Firefox/3.8,2022-03-17 07:46:19
189.13.94.253,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3 rv:5.0; tt-RU) AppleWebKit/532.2.3 (KHTML; like Gecko) Version/4.0 Safari/532.2.3,2022-03-26 07:13:57
61.122.148.87,Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/30.0.898.0 Safari/536.2,2022-03-29 15:00:08
205.90.184.188,Opera/8.97.(X11; Linux i686; kk-KZ) Presto/2.9.170 Version/11.00,2022-03-09 05:30:32
137.96.7.182,Mozilla/5.0 (Android 2.3; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,2022-03-01 05:06:41
175.144.43.197,Mozilla/5.0 (Android 7.1.2; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,2022-03-21 09:07:34
188.51.158.112,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1),2022-03-04 09:12:39
194.183.27.239,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2019-09-04 22:26:21 Firefox/3.8,2022-03-27 19:46:36
132.9.252.80,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3) AppleWebKit/533.1 (KHTML; like Gecko) Chrome/43.0.824.0 Safari/533.1,2022-03-28 15:01:10
159.72.102.57,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_4) AppleWebKit/532.0 (KHTML; like Gecko) Chrome/38.0.846.0 Safari/532.0,2022-03-18 19:44:24
197.42.161.157,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),2022-03-13 00:57:42
9.191.10.22,Opera/9.35.(X11; Linux i686; wa-BE) Presto/2.9.161 Version/11.00,2022-03-13 00:59:42
100.136.66.174,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/533.1 (KHTML; like Gecko) Chrome/22.0.882.0 Safari/533.1,2022-03-10 19:26:00
152.36.76.77,Mozilla/5.0 (Windows NT 10.0; bem-ZM; rv:1.9.1.20) Gecko/2013-07-18 11:51:26 Firefox/3.8,2022-03-21 16:33:49
70.144.200.184,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),2022-03-08 18:31:01
12.70.240.254,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2019-06-27 10:40:52 Firefox/3.8,2022-03-19 19:46:13
101.22.147.175,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; rv:1.9.6.20) Gecko/2016-03-13 17:43:33 Firefox/3.6.17,2022-03-22 16:05:30
11.228.111.164,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_9; rv:1.9.6.20) Gecko/2013-06-06 19:44:15 Firefox/3.8,2022-03-19 22:00:11
137.43.116.94,Mozilla/5.0 (Windows 98; hak-TW; rv:1.9.0.20) Gecko/2018-09-24 12:50:27 Firefox/8.0,2022-03-08 22:17:08
203.229.244.121,Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/535.1 (KHTML; like Gecko) Chrome/59.0.895.0 Safari/535.1,2022-03-21 00:21:03
204.195.42.48,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8 rv:5.0; fa-IR) AppleWebKit/533.26.4 (KHTML; like Gecko) Version/5.0.2 Safari/533.26.4,2022-03-25 19:02:17
20.58.41.122,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6 rv:6.0; ja-JP) AppleWebKit/532.31.7 (KHTML; like Gecko) Version/5.1 Safari/532.31.7,2022-03-21 22:54:33
154.142.187.182,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/536.1 (KHTML; like Gecko) FxiOS/10.5q9973.0 Mobile/12L575 Safari/536.1,2022-03-13 14:52:01
69.133.64.9,Opera/9.40.(Windows 98; Win 9x 4.90; se-NO) Presto/2.9.173 Version/12.00,2022-03-15 13:13:13
78.217.66.101,Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML; like Gecko) Chrome/62.0.834.0 Safari/535.1,2022-03-13 11:29:56
32.123.173.161,Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/531.1 (KHTML; like Gecko) FxiOS/14.4j8116.0 Mobile/99F868 Safari/531.1,2022-03-11 08:16:05
109.93.239.134,Opera/8.64.(Windows NT 4.0; is-IS) Presto/2.9.173 Version/11.00,2022-03-03 20:58:14
7.10.195.195,Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.36.4 (KHTML; like Gecko) Version/5.0 Safari/533.36.4,2022-03-12 06:10:29
21.85.64.70,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/533.0 (KHTML; like Gecko) Chrome/20.0.894.0 Safari/533.0,2022-03-16 00:06:42
74.227.154.5,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0),2022-03-10 07:25:36
5.9.52.245,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0),2022-03-11 00:49:41
6.45.50.251,Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.1 (KHTML; like Gecko) FxiOS/12.4w2730.0 Mobile/73K668 Safari/534.1,2022-03-05 12:03:53
148.254.100.75,Opera/9.88.(Windows 98; yue-HK) Presto/2.9.175 Version/10.00,2022-03-21 00:57:48
159.94.110.4,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6 rv:6.0; sd-IN) AppleWebKit/532.21.1 (KHTML; like Gecko) Version/4.1 Safari/532.21.1,2022-03-23 10:53:01
220.199.165.201,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sr-ME) AppleWebKit/534.41.3 (KHTML; like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.41.3,2022-03-27 23:47:33
39.7.95.184,Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/534.0 (KHTML; like Gecko) Chrome/18.0.802.0 Safari/534.0,2022-03-10 08:16:27
110.200.91.185,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9 rv:3.0; bn-BD) AppleWebKit/535.17.4 (KHTML; like Gecko) Version/5.1 Safari/535.17.4,2022-03-24 05:24:30
108.232.247.17,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),2022-03-26 16:22:57
105.123.84.184,Opera/9.49.(Windows NT 5.2; ca-FR) Presto/2.9.170 Version/12.00,2022-03-20 11:40:05
215.149.87.249,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0),2022-02-27 17:22:35
62.185.63.98,Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.49.3 (KHTML; like Gecko) Version/4.0.3 Safari/531.49.3,2022-03-20 13:54:12
184.11.135.185,Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/47.0.828.0 Safari/536.2,2022-03-09 03:30:47
144.250.204.133,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5; rv:1.9.6.20) Gecko/2013-09-13 04:04:15 Firefox/4.0,2022-03-17 23:12:53
76.179.239.132,Opera/9.69.(Windows 98; Win 9x 4.90; nso-ZA) Presto/2.9.174 Version/11.00,2022-03-12 17:27:27
194.241.122.64,Opera/8.60.(Windows NT 5.2; ce-RU) Presto/2.9.188 Version/12.00,2022-03-07 00:09:17
159.188.22.235,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),2022-03-16 07:40:27
181.92.168.182,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1) AppleWebKit/535.1 (KHTML; like Gecko) Chrome/24.0.883.0 Safari/535.1,2022-03-13 11:22:32
201.142.217.31,Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML; like Gecko) Chrome/36.0.819.0 Safari/532.0,2022-03-02 16:19:24
55.50.114.32,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0) AppleWebKit/533.0 (KHTML; like Gecko) Chrome/43.0.810.0 Safari/533.0,2022-03-18 06:16:42
173.79.5.141,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/536.0 (KHTML; like Gecko) Chrome/39.0.874.0 Safari/536.0,2022-03-27 14:14:15
110.254.35.105,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),2022-03-27 23:39:13
143.93.16.54,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1),2022-03-11 19:13:21
36.61.128.67,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1) AppleWebKit/531.0 (KHTML; like Gecko) Chrome/22.0.891.0 Safari/531.0,2022-03-05 17:59:59
176.89.137.124,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4 rv:4.0; en-PH) AppleWebKit/533.12.7 (KHTML; like Gecko) Version/5.0 Safari/533.12.7,2022-03-06 22:14:11
81.152.102.61,Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.0 (KHTML; like Gecko) FxiOS/11.1p5735.0 Mobile/01F021 Safari/536.0,2022-03-17 06:38:04
217.157.158.51,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.45.7 (KHTML; like Gecko) Version/5.1 Safari/535.45.7,2022-03-21 09:27:45
17.174.8.142,Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.46.7 (KHTML; like Gecko) Version/4.0.3 Safari/534.46.7,2022-03-06 03:04:42
121.126.111.140,Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/536.0 (KHTML; like Gecko) Chrome/32.0.804.0 Safari/536.0,2022-03-03 22:25:06
129.167.125.2,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML; like Gecko) Chrome/27.0.844.0 Safari/535.0,2022-03-18 01:06:40
162.57.165.62,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lt-LT) AppleWebKit/533.41.6 (KHTML; like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.41.6,2022-03-17 14:37:32
105.246.22.238,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; rv:1.9.5.20) Gecko/2022-01-28 05:26:53 Firefox/3.6.16,2022-03-05 23:39:42
114.111.195.55,Opera/8.32.(Windows 98; Win 9x 4.90; ig-NG) Presto/2.9.182 Version/12.00,2022-03-02 14:29:32
71.153.126.63,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4; rv:1.9.3.20) Gecko/2019-09-12 19:31:06 Firefox/3.8,2022-02-28 06:31:28
48.83.87.185,Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.0 (KHTML; like Gecko) Chrome/20.0.883.0 Safari/534.0,2022-03-13 02:30:47
119.23.57.162,Opera/9.67.(X11; Linux x86_64; el-CY) Presto/2.9.162 Version/12.00,2022-03-27 18:43:12
69.0.212.212,Opera/8.69.(X11; Linux i686; ia-FR) Presto/2.9.178 Version/11.00,2022-03-04 23:09:17
148.241.64.39,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2011-02-11 16:52:47 Firefox/3.6.13,2022-03-23 23:30:48
133.177.56.94,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),2022-03-27 01:05:56
43.114.62.98,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2014-01-08 06:20:00 Firefox/6.0,2022-03-20 23:22:38
182.32.25.101,Opera/8.29.(Windows CE; is-IS) Presto/2.9.187 Version/12.00,2022-03-07 03:56:03
6.110.50.49,Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.0 (KHTML; like Gecko) FxiOS/14.0q7314.0 Mobile/08O676 Safari/535.0,2022-03-19 05:47:39
82.97.216.108,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),2022-03-04 21:36:23
165.117.26.85,Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML; like Gecko) Chrome/14.0.860.0 Safari/531.2,2022-03-06 11:33:54
144.187.57.182,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/534.0 (KHTML; like Gecko) FxiOS/13.8t7558.0 Mobile/16G554 Safari/534.0,2022-03-19 10:08:34
5.239.135.159,Opera/9.87.(Windows 95; nan-TW) Presto/2.9.184 Version/11.00,2022-03-23 17:18:51
187.45.138.67,Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.20.4 (KHTML; like Gecko) Version/5.0.3 Safari/533.20.4,2022-03-11 06:40:16
57.138.156.191,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML; like Gecko) Chrome/36.0.806.0 Safari/536.1,2022-03-05 20:08:57
156.48.216.255,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),2022-03-02 07:45:46
66.48.139.94,Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.2 (KHTML; like Gecko) Chrome/63.0.893.0 Safari/531.2,2022-03-06 11:11:28
76.130.47.128,Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/535.0 (KHTML; like Gecko) Chrome/54.0.885.0 Safari/535.0,2022-03-17 16:05:17
67.125.75.166,Opera/9.88.(X11; Linux i686; dv-MV) Presto/2.9.175 Version/11.00,2022-03-02 21:35:13
116.40.58.167,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.0),2022-03-17 19:11:24
72.86.80.243,Opera/9.64.(X11; Linux x86_64; wa-BE) Presto/2.9.171 Version/11.00,2022-02-27 18:42:36
44.96.182.152,Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.15.6 (KHTML; like Gecko) Version/4.1 Safari/531.15.6,2022-03-21 02:29:52
154.216.209.239,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1),2022-03-24 07:52:55
137.148.239.234,Opera/8.74.(X11; Linux i686; iu-CA) Presto/2.9.171 Version/10.00,2022-03-12 07:39:20
219.119.198.205,Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.26.6 (KHTML; like Gecko) Version/4.1 Safari/534.26.6,2022-03-06 01:24:45
145.228.17.188,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; es-CR) AppleWebKit/535.17.6 (KHTML; like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.17.6,2022-02-28 18:59:10
167.20.51.172,Opera/8.98.(Windows NT 6.0; hu-HU) Presto/2.9.188 Version/10.00,2022-03-22 13:30:21
179.68.23.197,Opera/8.11.(Windows 95; byn-ER) Presto/2.9.176 Version/10.00,2022-03-24 23:15:06
183.219.71.84,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),2022-03-12 01:59:10
211.211.56.53,Mozilla/5.0 (Android 4.3.1; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,2022-03-12 19:13:07
69.194.151.21,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML; like Gecko) Chrome/44.0.899.0 Safari/535.2,2022-03-23 11:05:57
109.147.54.210,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.45.4 (KHTML; like Gecko) Version/5.0 Safari/533.45.4,2022-03-15 00:55:02
149.58.38.137,Mozilla/5.0 (Windows 98; sq-ML; rv:1.9.2.20) Gecko/2013-10-08 12:54:52 Firefox/3.6.17,2022-03-04 21:10:00
198.12.249.27,Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML; like Gecko) Chrome/20.0.800.0 Safari/533.1,2022-03-04 00:36:07
129.43.200.237,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2) AppleWebKit/535.0 (KHTML; like Gecko) Chrome/17.0.812.0 Safari/535.0,2022-03-18 03:09:26
151.79.180.32,Opera/8.36.(X11; Linux i686; lg-UG) Presto/2.9.167 Version/10.00,2022-03-28 06:50:30
200.172.186.124,Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/36.0.876.0 Safari/531.1,2022-03-20 11:07:58
